 350 sec: 3277547 operations; 10216.7 current ops/sec; [INSERT AverageLatency(us)=2729] [READ AverageLatency(us)=740.55] 
 360 sec: 3400802 operations; 12324.27 current ops/sec; [INSERT AverageLatency(us)=2113.16] [READ AverageLatency(us)=677.19] 
 370 sec: 3510465 operations; 10966.3 current ops/sec; [INSERT AverageLatency(us)=2525.89] [READ AverageLatency(us)=680.36] 
 380 sec: 3621047 operations; 11057.09 current ops/sec; [INSERT AverageLatency(us)=2456.66] [READ AverageLatency(us)=707.45] 
 390 sec: 3707887 operations; 8684 current ops/sec; [INSERT AverageLatency(us)=3318.16] [READ AverageLatency(us)=849.44] 
 400 sec: 3794818 operations; 8693.1 current ops/sec; [INSERT AverageLatency(us)=3452.38] [READ AverageLatency(us)=695.47] 
 410 sec: 3903345 operations; 10851.61 current ops/sec; [INSERT AverageLatency(us)=2529.1] [READ AverageLatency(us)=701.59] 
 420 sec: 4005091 operations; 10174.6 current ops/sec; [INSERT AverageLatency(us)=2808.75] [READ AverageLatency(us)=679.48] 
 430 sec: 4109996 operations; 10489.45 current ops/sec; [INSERT AverageLatency(us)=2682.11] [READ AverageLatency(us)=678.34] 
 440 sec: 4224501 operations; 11450.5 current ops/sec; [INSERT AverageLatency(us)=2296.53] [READ AverageLatency(us)=740.51] 
 450 sec: 4316028 operations; 9151.78 current ops/sec; [INSERT AverageLatency(us)=3060.86] [READ AverageLatency(us)=862.06] 
 460 sec: 4396518 operations; 8049 current ops/sec; [INSERT AverageLatency(us)=3708.16] [READ AverageLatency(us)=821.12] 
 470 sec: 4500745 operations; 10421.66 current ops/sec; [INSERT AverageLatency(us)=2595.07] [READ AverageLatency(us)=796.01] 
 480 sec: 4610220 operations; 10947.5 current ops/sec; [INSERT AverageLatency(us)=2394.96] [READ AverageLatency(us)=808.3] 
 490 sec: 4710312 operations; 10008.2 current ops/sec; [INSERT AverageLatency(us)=2740.8] [READ AverageLatency(us)=813.05] 
 500 sec: 4785958 operations; 7564.6 current ops/sec; [INSERT AverageLatency(us)=3986.69] [READ AverageLatency(us)=857.23] 
 510 sec: 4870128 operations; 8416.16 current ops/sec; [INSERT AverageLatency(us)=3409.25] [READ AverageLatency(us)=894.42] 
 520 sec: 4971904 operations; 10177.6 current ops/sec; [INSERT AverageLatency(us)=2764.47] [READ AverageLatency(us)=719.87] 
 530 sec: 5064147 operations; 9224.3 current ops/sec; [INSERT AverageLatency(us)=3153.17] [READ AverageLatency(us)=730.88] 
 540 sec: 5160263 operations; 9610.64 current ops/sec; [INSERT AverageLatency(us)=2944.1] [READ AverageLatency(us)=770.98] 
 550 sec: 5260317 operations; 10005.4 current ops/sec; [INSERT AverageLatency(us)=2753.85] [READ AverageLatency(us)=788.15] 
 560 sec: 5369793 operations; 10946.51 current ops/sec; [INSERT AverageLatency(us)=2406.01] [READ AverageLatency(us)=782.86] 
 570 sec: 5442434 operations; 7264.1 current ops/sec; [INSERT AverageLatency(us)=4081.1] [READ AverageLatency(us)=984.67] 
 580 sec: 5542180 operations; 9973.6 current ops/sec; [INSERT AverageLatency(us)=2730.3] [READ AverageLatency(us)=830.41] 
 590 sec: 5660086 operations; 11790.6 current ops/sec; [INSERT AverageLatency(us)=2180.37] [READ AverageLatency(us)=766.12] 
 600 sec: 5752787 operations; 9269.17 current ops/sec; [INSERT AverageLatency(us)=3151.12] [READ AverageLatency(us)=718.97] 
 610 sec: 5867733 operations; 11494.6 current ops/sec; [INSERT AverageLatency(us)=2241.72] [READ AverageLatency(us)=781.35] 
 620 sec: 5969524 operations; 10178.08 current ops/sec; [INSERT AverageLatency(us)=2656.62] [READ AverageLatency(us)=820.11] 
 630 sec: 6043014 operations; 7349 current ops/sec; [INSERT AverageLatency(us)=3995.9] [READ AverageLatency(us)=1006.17] 
 640 sec: 6090051 operations; 4703.23 current ops/sec; [INSERT AverageLatency(us)=6410.92] [READ AverageLatency(us)=748.8] 
 650 sec: 6174908 operations; 8485.7 current ops/sec; [INSERT AverageLatency(us)=3916.02] [READ AverageLatency(us)=846.66] 
 660 sec: 6261572 operations; 8662.93 current ops/sec; [INSERT AverageLatency(us)=3333.13] [READ AverageLatency(us)=826.51] 
 670 sec: 6350397 operations; 8881.61 current ops/sec; [INSERT AverageLatency(us)=3324.4] [READ AverageLatency(us)=733.59] 
 680 sec: 6458332 operations; 10793.5 current ops/sec; [INSERT AverageLatency(us)=2521.69] [READ AverageLatency(us)=739.7] 
 690 sec: 6536096 operations; 7776.4 current ops/sec; [INSERT AverageLatency(us)=3842.73] [READ AverageLatency(us)=847.84] 
 700 sec: 6594193 operations; 5809.12 current ops/sec; [INSERT AverageLatency(us)=4991.87] [READ AverageLatency(us)=1045.33] 
 710 sec: 6698969 operations; 10477.6 current ops/sec; [INSERT AverageLatency(us)=2778.74] [READ AverageLatency(us)=776.65] 
 720 sec: 6783633 operations; 8465.55 current ops/sec; [INSERT AverageLatency(us)=3522.91] [READ AverageLatency(us)=809.73] 
 730 sec: 6891241 operations; 10760.8 current ops/sec; [INSERT AverageLatency(us)=2549.02] [READ AverageLatency(us)=723.13] 
 740 sec: 6986522 operations; 9527.15 current ops/sec; [INSERT AverageLatency(us)=2965.03] [READ AverageLatency(us)=785.95] 
 750 sec: 7081245 operations; 9472.3 current ops/sec; [INSERT AverageLatency(us)=2997.85] [READ AverageLatency(us)=748.41] 
 760 sec: 7142774 operations; 6151.05 current ops/sec; [INSERT AverageLatency(us)=5286.15] [READ AverageLatency(us)=775.1] 
 770 sec: 7224276 operations; 8150.2 current ops/sec; [INSERT AverageLatency(us)=3648.07] [READ AverageLatency(us)=821.39] 
 780 sec: 7308976 operations; 8469.15 current ops/sec; [INSERT AverageLatency(us)=3493.55] [READ AverageLatency(us)=771.2] 
 790 sec: 7407934 operations; 9895.8 current ops/sec; [INSERT AverageLatency(us)=2791.64] [READ AverageLatency(us)=801.63] 
 800 sec: 7502279 operations; 9433.56 current ops/sec; [INSERT AverageLatency(us)=3009.74] [READ AverageLatency(us)=764.46] 
 810 sec: 7592464 operations; 9018.5 current ops/sec; [INSERT AverageLatency(us)=3312.67] [READ AverageLatency(us)=672.76] 
 820 sec: 7702965 operations; 11049 current ops/sec; [INSERT AverageLatency(us)=2482.98] [READ AverageLatency(us)=677.5] 
 830 sec: 7771314 operations; 6834.9 current ops/sec; [INSERT AverageLatency(us)=4593.78] [READ AverageLatency(us)=818.39] 
 840 sec: 7890668 operations; 11934.21 current ops/sec; [INSERT AverageLatency(us)=2208.54] [READ AverageLatency(us)=682.6] 
 850 sec: 7980910 operations; 9024.2 current ops/sec; [INSERT AverageLatency(us)=3286.09] [READ AverageLatency(us)=695.97] 
 860 sec: 8091561 operations; 11063.99 current ops/sec; [INSERT AverageLatency(us)=2442.47] [READ AverageLatency(us)=718.71] 
 870 sec: 8193281 operations; 10172 current ops/sec; [INSERT AverageLatency(us)=2768.22] [READ AverageLatency(us)=715.8] 
 880 sec: 8310868 operations; 11757.52 current ops/sec; [INSERT AverageLatency(us)=2197.33] [READ AverageLatency(us)=751.15] 
 890 sec: 8398965 operations; 8809.7 current ops/sec; [INSERT AverageLatency(us)=3265.44] [READ AverageLatency(us)=831.16] 
 900 sec: 8490831 operations; 9186.6 current ops/sec; [INSERT AverageLatency(us)=3152.12] [READ AverageLatency(us)=761.1] 
 910 sec: 8577393 operations; 8655.33 current ops/sec; [INSERT AverageLatency(us)=3308.9] [READ AverageLatency(us)=842] 
 920 sec: 8671789 operations; 9438.66 current ops/sec; [INSERT AverageLatency(us)=3000.32] [READ AverageLatency(us)=786.4] 
 930 sec: 8775216 operations; 10342.7 current ops/sec; [INSERT AverageLatency(us)=2334.53] [READ AverageLatency(us)=833.99] 
 940 sec: 8873206 operations; 9798.02 current ops/sec; [INSERT AverageLatency(us)=3116.07] [READ AverageLatency(us)=772.16] 
 950 sec: 8943741 operations; 7053.5 current ops/sec; [INSERT AverageLatency(us)=4285.04] [READ AverageLatency(us)=919.65] 
 960 sec: 9056768 operations; 11302.7 current ops/sec; [INSERT AverageLatency(us)=2361.23] [READ AverageLatency(us)=724.65] 
 970 sec: 9148233 operations; 9145.59 current ops/sec; [INSERT AverageLatency(us)=3100.09] [READ AverageLatency(us)=817.96] 
 980 sec: 9213444 operations; 6521.1 current ops/sec; [INSERT AverageLatency(us)=4910.33] [READ AverageLatency(us)=770.65] 
 990 sec: 9312329 operations; 9887.51 current ops/sec; [INSERT AverageLatency(us)=2870.57] [READ AverageLatency(us)=699.96] 
 1000 sec: 9392593 operations; 8026.4 current ops/sec; [INSERT AverageLatency(us)=3821.91] [READ AverageLatency(us)=749.74] 
 1010 sec: 9472947 operations; 8034.6 current ops/sec; [INSERT AverageLatency(us)=3765.99] [READ AverageLatency(us)=757.07] 
 1020 sec: 9544059 operations; 7111.2 current ops/sec; [INSERT AverageLatency(us)=4220.45] [READ AverageLatency(us)=907.44] 
 1030 sec: 9624587 operations; 8051.99 current ops/sec; [INSERT AverageLatency(us)=3728.72] [READ AverageLatency(us)=810.3] 
 1040 sec: 9724483 operations; 9989.6 current ops/sec; [INSERT AverageLatency(us)=2768.09] [READ AverageLatency(us)=792.37] 
 1050 sec: 9827552 operations; 10305.87 current ops/sec; [INSERT AverageLatency(us)=2647.12] [READ AverageLatency(us)=776.08] 
 1060 sec: 9945056 operations; 11750.4 current ops/sec; [INSERT AverageLatency(us)=2210.89] [READ AverageLatency(us)=732.78] 
 1065 sec: 10000000 operations; 9766.09 current ops/sec; [INSERT AverageLatency(us)=2228.62] [READ AverageLatency(us)=750.93] [CLEANUP AverageLatency(us)=5] 
[OVERALL], RunTime(ms), 1065695.0
[OVERALL], Throughput(ops/sec), 9383.54782559738
[INSERT], Operations, 4997153
[INSERT], AverageLatency(us), 2974.3914388853013
[INSERT], MinLatency(us), 1011
[INSERT], MaxLatency(us), 21002211
[INSERT], 95thPercentileLatency(ms), 4
[INSERT], 99thPercentileLatency(ms), 9
[INSERT], Return=0, 4997153
[INSERT], 0, 0
[INSERT], 1, 2456977
[INSERT], 2, 1811983
[INSERT], 3, 381909
[INSERT], 4, 96668
[INSERT], 5, 68095
[INSERT], 6, 54922
[INSERT], 7, 37378
[INSERT], 8, 26183
[INSERT], 9, 17690
[INSERT], 10, 11016
[INSERT], 11, 7378
[INSERT], 12, 5182
[INSERT], 13, 3538
[INSERT], 14, 2378
[INSERT], 15, 1814
[INSERT], 16, 1316
[INSERT], 17, 1028
[INSERT], 18, 800
[INSERT], 19, 666
[INSERT], 20, 554
[INSERT], 21, 385
[INSERT], 22, 245
[INSERT], 23, 256
[INSERT], 24, 247
[INSERT], 25, 166
[INSERT], 26, 156
[INSERT], 27, 160
[INSERT], 28, 140
[INSERT], 29, 132
[INSERT], 30, 111
[INSERT], 31, 131
[INSERT], 32, 123
[INSERT], 33, 147
[INSERT], 34, 176
[INSERT], 35, 189
[INSERT], 36, 160
[INSERT], 37, 190
[INSERT], 38, 251
[INSERT], 39, 249
[INSERT], 40, 208
[INSERT], 41, 140
[INSERT], 42, 71
[INSERT], 43, 46
[INSERT], 44, 41
[INSERT], 45, 23
[INSERT], 46, 28
[INSERT], 47, 22
[INSERT], 48, 13
[INSERT], 49, 15
[INSERT], 50, 25
[INSERT], 51, 22
[INSERT], 52, 22
[INSERT], 53, 44
[INSERT], 54, 14
[INSERT], 55, 16
[INSERT], 56, 19
[INSERT], 57, 10
[INSERT], 58, 22
[INSERT], 59, 18
[INSERT], 60, 24
[INSERT], 61, 20
[INSERT], 62, 12
[INSERT], 63, 4
[INSERT], 64, 9
[INSERT], 65, 11
[INSERT], 66, 15
[INSERT], 67, 22
[INSERT], 68, 31
[INSERT], 69, 15
[INSERT], 70, 12
[INSERT], 71, 13
[INSERT], 72, 2
[INSERT], 73, 11
[INSERT], 74, 16
[INSERT], 75, 9
[INSERT], 76, 10
[INSERT], 77, 20
[INSERT], 78, 19
[INSERT], 79, 11
[INSERT], 80, 15
[INSERT], 81, 18
[INSERT], 82, 10
[INSERT], 83, 5
[INSERT], 84, 17
[INSERT], 85, 17
[INSERT], 86, 25
[INSERT], 87, 12
[INSERT], 88, 14
[INSERT], 89, 20
[INSERT], 90, 9
[INSERT], 91, 18
[INSERT], 92, 5
[INSERT], 93, 12
[INSERT], 94, 16
[INSERT], 95, 14
[INSERT], 96, 8
[INSERT], 97, 3
[INSERT], 98, 8
[INSERT], 99, 14
[INSERT], 100, 19
[INSERT], 101, 25
[INSERT], 102, 9
[INSERT], 103, 7
[INSERT], 104, 6
[INSERT], 105, 1
[INSERT], 106, 4
[INSERT], 107, 9
[INSERT], 108, 6
[INSERT], 109, 6
[INSERT], 110, 9
[INSERT], 111, 18
[INSERT], 112, 8
[INSERT], 113, 4
[INSERT], 114, 11
[INSERT], 115, 12
[INSERT], 116, 9
[INSERT], 117, 1
[INSERT], 118, 10
[INSERT], 119, 14
[INSERT], 120, 11
[INSERT], 121, 16
[INSERT], 122, 17
[INSERT], 123, 10
[INSERT], 124, 9
[INSERT], 125, 6
[INSERT], 126, 12
[INSERT], 127, 5
[INSERT], 128, 1
[INSERT], 129, 6
[INSERT], 130, 11
[INSERT], 131, 4
[INSERT], 132, 8
[INSERT], 133, 6
[INSERT], 134, 3
[INSERT], 135, 5
[INSERT], 136, 6
[INSERT], 137, 7
[INSERT], 138, 10
[INSERT], 139, 39
[INSERT], 140, 25
[INSERT], 141, 16
[INSERT], 142, 18
[INSERT], 143, 8
[INSERT], 144, 16
[INSERT], 145, 20
[INSERT], 146, 16
[INSERT], 147, 22
[INSERT], 148, 13
[INSERT], 149, 12
[INSERT], 150, 19
[INSERT], 151, 8
[INSERT], 152, 17
[INSERT], 153, 19
[INSERT], 154, 29
[INSERT], 155, 13
[INSERT], 156, 21
[INSERT], 157, 25
[INSERT], 158, 16
[INSERT], 159, 6
[INSERT], 160, 9
[INSERT], 161, 7
[INSERT], 162, 12
[INSERT], 163, 5
[INSERT], 164, 10
[INSERT], 165, 6
[INSERT], 166, 13
[INSERT], 167, 5
[INSERT], 168, 13
[INSERT], 169, 10
[INSERT], 170, 8
[INSERT], 171, 11
[INSERT], 172, 14
[INSERT], 173, 16
[INSERT], 174, 20
[INSERT], 175, 16
[INSERT], 176, 22
[INSERT], 177, 17
[INSERT], 178, 10
[INSERT], 179, 3
[INSERT], 180, 11
[INSERT], 181, 7
[INSERT], 182, 6
[INSERT], 183, 15
[INSERT], 184, 5
[INSERT], 185, 8
[INSERT], 186, 5
[INSERT], 187, 6
[INSERT], 188, 8
[INSERT], 189, 9
[INSERT], 190, 9
[INSERT], 191, 14
[INSERT], 192, 8
[INSERT], 193, 8
[INSERT], 194, 13
[INSERT], 195, 6
[INSERT], 196, 18
[INSERT], 197, 12
[INSERT], 198, 11
[INSERT], 199, 6
[INSERT], 200, 12
[INSERT], 201, 6
[INSERT], 202, 3
[INSERT], 203, 7
[INSERT], 204, 6
[INSERT], 205, 13
[INSERT], 206, 3
[INSERT], 207, 5
[INSERT], 208, 1
[INSERT], 209, 5
[INSERT], 210, 9
[INSERT], 211, 6
[INSERT], 212, 4
[INSERT], 213, 18
[INSERT], 214, 8
[INSERT], 215, 5
[INSERT], 216, 10
[INSERT], 217, 8
[INSERT], 218, 10
[INSERT], 219, 9
[INSERT], 220, 21
[INSERT], 221, 12
[INSERT], 222, 5
[INSERT], 223, 7
[INSERT], 224, 2
[INSERT], 225, 7
[INSERT], 226, 7
[INSERT], 227, 9
[INSERT], 228, 7
[INSERT], 229, 7
[INSERT], 230, 8
[INSERT], 231, 4
[INSERT], 232, 6
[INSERT], 233, 8
[INSERT], 234, 8
[INSERT], 235, 21
[INSERT], 236, 6
[INSERT], 237, 10
[INSERT], 238, 5
[INSERT], 239, 4
[INSERT], 240, 3
[INSERT], 241, 10
[INSERT], 242, 8
[INSERT], 243, 3
[INSERT], 244, 1
[INSERT], 245, 3
[INSERT], 246, 7
[INSERT], 247, 13
[INSERT], 248, 19
[INSERT], 249, 10
[INSERT], 250, 9
[INSERT], 251, 6
[INSERT], 252, 15
[INSERT], 253, 5
[INSERT], 254, 2
[INSERT], 255, 8
[INSERT], 256, 9
[INSERT], 257, 1
[INSERT], 258, 1
[INSERT], 259, 0
[INSERT], 260, 5
[INSERT], 261, 3
[INSERT], 262, 5
[INSERT], 263, 3
[INSERT], 264, 5
[INSERT], 265, 5
[INSERT], 266, 9
[INSERT], 267, 7
[INSERT], 268, 6
[INSERT], 269, 5
[INSERT], 270, 4
[INSERT], 271, 10
[INSERT], 272, 4
[INSERT], 273, 7
[INSERT], 274, 6
[INSERT], 275, 14
[INSERT], 276, 19
[INSERT], 277, 11
[INSERT], 278, 13
[INSERT], 279, 20
[INSERT], 280, 16
[INSERT], 281, 7
[INSERT], 282, 13
[INSERT], 283, 1
[INSERT], 284, 1
[INSERT], 285, 9
[INSERT], 286, 10
[INSERT], 287, 15
[INSERT], 288, 15
[INSERT], 289, 8
[INSERT], 290, 6
[INSERT], 291, 4
[INSERT], 292, 1
[INSERT], 293, 1
[INSERT], 294, 1
[INSERT], 295, 4
[INSERT], 296, 4
[INSERT], 297, 4
[INSERT], 298, 2
[INSERT], 299, 1
[INSERT], 300, 6
[INSERT], 301, 4
[INSERT], 302, 1
[INSERT], 303, 0
[INSERT], 304, 0
[INSERT], 305, 2
[INSERT], 306, 0
[INSERT], 307, 0
[INSERT], 308, 0
[INSERT], 309, 0
[INSERT], 310, 2
[INSERT], 311, 4
[INSERT], 312, 0
[INSERT], 313, 3
[INSERT], 314, 11
[INSERT], 315, 6
[INSERT], 316, 2
[INSERT], 317, 6
[INSERT], 318, 6
[INSERT], 319, 5
[INSERT], 320, 1
[INSERT], 321, 6
[INSERT], 322, 1
[INSERT], 323, 2
[INSERT], 324, 5
[INSERT], 325, 2
[INSERT], 326, 0
[INSERT], 327, 0
[INSERT], 328, 0
[INSERT], 329, 3
[INSERT], 330, 4
[INSERT], 331, 2
[INSERT], 332, 5
[INSERT], 333, 0
[INSERT], 334, 4
[INSERT], 335, 5
[INSERT], 336, 7
[INSERT], 337, 0
[INSERT], 338, 1
[INSERT], 339, 7
[INSERT], 340, 2
[INSERT], 341, 0
[INSERT], 342, 1
[INSERT], 343, 0
[INSERT], 344, 0
[INSERT], 345, 3
[INSERT], 346, 0
[INSERT], 347, 1
[INSERT], 348, 0
[INSERT], 349, 1
[INSERT], 350, 1
[INSERT], 351, 3
[INSERT], 352, 0
[INSERT], 353, 5
[INSERT], 354, 4
[INSERT], 355, 4
[INSERT], 356, 3
[INSERT], 357, 2
[INSERT], 358, 1
[INSERT], 359, 2
[INSERT], 360, 2
[INSERT], 361, 3
[INSERT], 362, 3
[INSERT], 363, 8
[INSERT], 364, 3
[INSERT], 365, 0
[INSERT], 366, 0
[INSERT], 367, 3
[INSERT], 368, 2
[INSERT], 369, 4
[INSERT], 370, 2
[INSERT], 371, 0
[INSERT], 372, 2
[INSERT], 373, 5
[INSERT], 374, 1
[INSERT], 375, 0
[INSERT], 376, 0
[INSERT], 377, 3
[INSERT], 378, 8
[INSERT], 379, 7
[INSERT], 380, 7
[INSERT], 381, 20
[INSERT], 382, 3
[INSERT], 383, 3
[INSERT], 384, 4
[INSERT], 385, 1
[INSERT], 386, 1
[INSERT], 387, 1
[INSERT], 388, 2
[INSERT], 389, 2
[INSERT], 390, 5
[INSERT], 391, 10
[INSERT], 392, 2
